instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
14940,2012-09-19,3,1,9,16,0,3,1,1,0.6122448979591837,0.6212,0.35,0.0,69,397,0.4764344262295082
14941,2012-09-19,3,1,9,17,0,3,1,1,0.5918367346938775,0.6212,0.38,0.2239,74,812,0.9067622950819673
14942,2012-09-19,3,1,9,18,0,3,1,1,0.5714285714285714,0.5455,0.4,0.2836,85,807,0.9129098360655739
14943,2012-09-19,3,1,9,19,0,3,1,1,0.5510204081632654,0.5303,0.43,0.2239,72,539,0.625
14944,2012-09-19,3,1,9,20,0,3,1,1,0.5102040816326531,0.5,0.48,0.1642,31,378,0.4180327868852459
14945,2012-09-19,3,1,9,21,0,3,1,1,0.4897959183673469,0.4848,0.59,0.1642,25,324,0.35655737704918034
14946,2012-09-19,3,1,9,22,0,3,1,1,0.4897959183673469,0.4848,0.63,0.0896,31,198,0.23360655737704922
14947,2012-09-19,3,1,9,23,0,3,1,1,0.4693877551020408,0.4697,0.67,0.0896,17,106,0.12500000000000003
14948,2012-09-20,3,1,9,0,0,4,1,1,0.4897959183673469,0.4848,0.63,0.0,12,46,0.0584016393442623
14949,2012-09-20,3,1,9,1,0,4,1,1,0.4489795918367347,0.4545,0.72,0.1045,4,14,0.017418032786885244
14950,2012-09-20,3,1,9,2,0,4,1,1,0.4489795918367347,0.4545,0.72,0.0896,2,9,0.010245901639344263
14951,2012-09-20,3,1,9,3,0,4,1,1,0.42857142857142855,0.4394,0.77,0.0,0,6,0.005122950819672131
14952,2012-09-20,3,1,9,4,0,4,1,1,0.42857142857142855,0.4394,0.77,0.1045,0,6,0.005122950819672131
14953,2012-09-20,3,1,9,5,0,4,1,1,0.42857142857142855,0.4394,0.77,0.1045,4,52,0.05635245901639344
14954,2012-09-20,3,1,9,6,0,4,1,1,0.42857142857142855,0.4394,0.77,0.0,9,161,0.17315573770491804
14955,2012-09-20,3,1,9,7,0,4,1,1,0.4489795918367347,0.4545,0.82,0.1045,20,514,0.5461065573770493
14956,2012-09-20,3,1,9,8,0,4,1,1,0.4897959183673469,0.4848,0.68,0.0896,44,746,0.8084016393442623
14957,2012-09-20,3,1,9,9,0,4,1,1,0.5510204081632654,0.5303,0.6,0.0896,25,330,0.3627049180327869
14958,2012-09-20,3,1,9,10,0,4,1,1,0.5714285714285714,0.5455,0.53,0.0896,33,157,0.1936475409836066
14959,2012-09-20,3,1,9,11,0,4,1,1,0.6122448979591837,0.6212,0.43,0.0,37,206,0.24795081967213117
14960,2012-09-20,3,1,9,12,0,4,1,1,0.6122448979591837,0.6212,0.43,0.1343,57,233,0.2961065573770492
14961,2012-09-20,3,1,9,13,0,4,1,1,0.6326530612244898,0.6212,0.44,0.1343,68,268,0.3432377049180328
14962,2012-09-20,3,1,9,14,0,4,1,1,0.6326530612244898,0.6212,0.47,0.194,76,222,0.30430327868852464
14963,2012-09-20,3,1,9,15,0,4,1,1,0.653061224489796,0.6212,0.47,0.194,60,231,0.29713114754098363
14964,2012-09-20,3,1,9,16,0,4,1,1,0.6326530612244898,0.6212,0.47,0.1642,72,385,0.4672131147540984
14965,2012-09-20,3,1,9,17,0,4,1,1,0.6326530612244898,0.6212,0.5,0.2239,91,885,0.9989754098360656
14966,2012-09-20,3,1,9,18,0,4,1,1,0.5918367346938775,0.6212,0.56,0.2537,119,781,0.9211065573770493
14967,2012-09-20,3,1,9,19,0,4,1,1,0.5714285714285714,0.5455,0.6,0.2239,69,534,0.6168032786885246
14968,2012-09-20,3,1,9,20,0,4,1,1,0.5510204081632654,0.5303,0.64,0.1343,57,360,0.42622950819672134
14969,2012-09-20,3,1,9,21,0,4,1,1,0.5510204081632654,0.5303,0.64,0.194,28,246,0.2797131147540984
14970,2012-09-20,3,1,9,22,0,4,1,1,0.5306122448979592,0.5152,0.73,0.1045,35,252,0.2930327868852459
14971,2012-09-20,3,1,9,23,0,4,1,1,0.5306122448979592,0.5152,0.68,0.1045,17,137,0.15676229508196723
14972,2012-09-21,3,1,9,0,0,5,1,1,0.5306122448979592,0.5152,0.68,0.0,13,53,0.06659836065573771
14973,2012-09-21,3,1,9,1,0,5,1,1,0.5102040816326531,0.5,0.72,0.0,11,38,0.04918032786885246
14974,2012-09-21,3,1,9,2,0,5,1,1,0.5102040816326531,0.5,0.72,0.0,6,8,0.013319672131147542
14975,2012-09-21,3,1,9,3,0,5,1,1,0.4897959183673469,0.4848,0.77,0.0896,1,11,0.011270491803278689
14976,2012-09-21,3,1,9,4,0,5,1,1,0.4897959183673469,0.4848,0.77,0.0,1,9,0.009221311475409838
14977,2012-09-21,3,1,9,5,0,5,1,1,0.4897959183673469,0.4848,0.82,0.0,2,47,0.04918032786885246
14978,2012-09-21,3,1,9,6,0,5,1,1,0.4897959183673469,0.4848,0.77,0.0896,19,146,0.16803278688524592
14979,2012-09-21,3,1,9,7,0,5,1,1,0.5102040816326531,0.5,0.77,0.0,35,468,0.514344262295082
14980,2012-09-21,3,1,9,8,0,5,1,1,0.5306122448979592,0.5152,0.73,0.1343,31,726,0.7745901639344263
14981,2012-09-21,3,1,9,9,0,5,1,1,0.5714285714285714,0.5455,0.68,0.1343,35,348,0.39139344262295084
14982,2012-09-21,3,1,9,10,0,5,1,1,0.6122448979591837,0.6061,0.61,0.2239,44,181,0.2295081967213115
14983,2012-09-21,3,1,9,11,0,5,1,1,0.653061224489796,0.6212,0.57,0.2239,79,242,0.3278688524590164
14984,2012-09-21,3,1,9,12,0,5,1,1,0.6734693877551021,0.6364,0.57,0.1642,84,305,0.39754098360655743
14985,2012-09-21,3,1,9,13,0,5,1,1,0.6938775510204082,0.6515,0.54,0.1642,105,316,0.43032786885245905
14986,2012-09-21,3,1,9,14,0,5,1,1,0.6938775510204082,0.6515,0.54,0.2985,113,299,0.4211065573770492
14987,2012-09-21,3,1,9,15,0,5,1,1,0.6938775510204082,0.6515,0.54,0.2239,90,333,0.4323770491803279
14988,2012-09-21,3,1,9,16,0,5,1,1,0.6938775510204082,0.6515,0.54,0.194,103,464,0.5799180327868853
14989,2012-09-21,3,1,9,17,0,5,1,1,0.6734693877551021,0.6364,0.57,0.2836,107,739,0.8657786885245902
14990,2012-09-21,3,1,9,18,0,5,1,1,0.653061224489796,0.6212,0.61,0.2537,106,699,0.8237704918032788
14991,2012-09-21,3,1,9,19,0,5,1,1,0.6326530612244898,0.6061,0.65,0.2537,95,493,0.6014344262295083
14992,2012-09-21,3,1,9,20,0,5,1,1,0.6122448979591837,0.6061,0.69,0.194,54,315,0.3770491803278689
14993,2012-09-21,3,1,9,21,0,5,1,1,0.5918367346938775,0.5909,0.73,0.2537,46,266,0.3186475409836066
14994,2012-09-21,3,1,9,22,0,5,1,1,0.5918367346938775,0.5909,0.73,0.194,47,248,0.30122950819672134
14995,2012-09-21,3,1,9,23,0,5,1,1,0.5918367346938775,0.5909,0.73,0.3284,23,163,0.18954918032786888
14996,2012-09-22,3,1,9,0,0,6,0,1,0.5918367346938775,0.5909,0.73,0.2836,32,140,0.1752049180327869
14997,2012-09-22,3,1,9,1,0,6,0,1,0.5714285714285714,0.5455,0.83,0.2985,18,106,0.12602459016393444
14998,2012-09-22,3,1,9,2,0,6,0,1,0.5510204081632654,0.5303,0.88,0.2537,10,73,0.08401639344262296
14999,2012-09-22,3,1,9,3,0,6,0,1,0.5510204081632654,0.5303,0.83,0.2836,6,39,0.045081967213114756
15000,2012-09-22,3,1,9,4,0,6,0,1,0.5510204081632654,0.5303,0.83,0.2836,5,10,0.01434426229508197
15001,2012-09-22,3,1,9,5,0,6,0,1,0.5510204081632654,0.5303,0.83,0.3284,2,15,0.01639344262295082
15002,2012-09-22,3,1,9,6,0,6,0,1,0.5510204081632654,0.5303,0.83,0.2985,6,35,0.04098360655737705
15003,2012-09-22,3,1,9,7,0,6,0,1,0.5714285714285714,0.5455,0.78,0.2537,7,70,0.0778688524590164
15004,2012-09-22,3,1,9,8,0,6,0,1,0.5918367346938775,0.5909,0.73,0.2985,21,197,0.2223360655737705
15005,2012-09-22,3,1,9,9,0,6,0,1,0.6326530612244898,0.6061,0.69,0.2537,88,289,0.3852459016393443
15006,2012-09-22,3,1,9,10,0,6,0,1,0.653061224489796,0.6212,0.65,0.3284,124,350,0.48463114754098363
15007,2012-09-22,3,1,9,11,0,6,0,1,0.6938775510204082,0.6515,0.58,0.2836,189,437,0.6403688524590164
15008,2012-09-22,3,1,9,12,0,6,0,1,0.7142857142857143,0.6667,0.54,0.2985,228,460,0.7038934426229508
15009,2012-09-22,3,1,9,13,0,6,0,1,0.7346938775510204,0.6667,0.51,0.3582,273,434,0.7233606557377049
15010,2012-09-22,3,1,9,14,0,6,0,1,0.7551020408163265,0.6818,0.48,0.2836,250,404,0.6690573770491803
15011,2012-09-22,3,1,9,15,0,6,0,1,0.7346938775510204,0.6667,0.48,0.3881,307,443,0.7674180327868853
15012,2012-09-22,3,1,9,16,0,6,0,1,0.7346938775510204,0.6667,0.51,0.3284,253,427,0.6956967213114754
15013,2012-09-22,3,1,9,17,0,6,0,1,0.7346938775510204,0.6667,0.51,0.3284,195,451,0.6608606557377049
15014,2012-09-22,3,1,9,18,0,6,0,1,0.7142857142857143,0.6667,0.54,0.2836,171,427,0.6116803278688525
15015,2012-09-22,3,1,9,19,0,6,0,1,0.6938775510204082,0.6515,0.58,0.194,99,308,0.4159836065573771
15016,2012-09-22,3,1,9,20,0,6,0,1,0.6938775510204082,0.6515,0.54,0.2537,76,249,0.33196721311475413
15017,2012-09-22,3,1,9,21,0,6,0,1,0.6326530612244898,0.6212,0.57,0.2537,59,202,0.26639344262295084
15018,2012-09-22,3,1,9,22,0,6,0,1,0.6122448979591837,0.6212,0.57,0.194,59,180,0.24385245901639346
15019,2012-09-22,3,1,9,23,0,6,0,1,0.6122448979591837,0.6212,0.5,0.194,34,137,0.17418032786885249
15020,2012-09-23,4,1,9,0,0,0,0,1,0.6122448979591837,0.6212,0.38,0.2537,34,146,0.18340163934426232
15021,2012-09-23,4,1,9,1,0,0,0,1,0.5306122448979592,0.5152,0.52,0.3582,23,119,0.1444672131147541
15022,2012-09-23,4,1,9,2,0,0,0,1,0.5102040816326531,0.5,0.48,0.2537,18,77,0.09631147540983608
15023,2012-09-23,4,1,9,3,0,0,0,1,0.4693877551020408,0.4697,0.55,0.2985,13,41,0.054303278688524595
15024,2012-09-23,4,1,9,4,0,0,0,1,0.4489795918367347,0.4545,0.55,0.2239,1,9,0.009221311475409838
15025,2012-09-23,4,1,9,5,0,0,0,1,0.4489795918367347,0.4545,0.59,0.2537,1,5,0.005122950819672131
15026,2012-09-23,4,1,9,6,0,0,0,1,0.42857142857142855,0.4394,0.62,0.2537,5,11,0.015368852459016395
15027,2012-09-23,4,1,9,7,0,0,0,1,0.4489795918367347,0.4545,0.59,0.2239,9,48,0.05737704918032787
15028,2012-09-23,4,1,9,8,0,0,0,1,0.4693877551020408,0.4697,0.55,0.3582,38,137,0.1782786885245902
15029,2012-09-23,4,1,9,9,0,0,0,1,0.4897959183673469,0.4848,0.51,0.3284,71,205,0.28176229508196726
15030,2012-09-23,4,1,9,10,0,0,0,1,0.5306122448979592,0.5152,0.45,0.2537,138,351,0.5
15031,2012-09-23,4,1,9,11,0,0,0,1,0.5510204081632654,0.5303,0.46,0.2537,186,384,0.5829918032786886
15032,2012-09-23,4,1,9,12,0,0,0,1,0.5510204081632654,0.5303,0.43,0.1045,250,526,0.7940573770491803
15033,2012-09-23,4,1,9,13,0,0,0,1,0.5918367346938775,0.6212,0.38,0.1642,257,445,0.7182377049180328
15034,2012-09-23,4,1,9,14,0,0,0,1,0.5918367346938775,0.6212,0.38,0.194,266,400,0.6813524590163935
15035,2012-09-23,4,1,9,15,0,0,0,1,0.5918367346938775,0.6212,0.33,0.2239,265,375,0.6547131147540984
15036,2012-09-23,4,1,9,16,0,0,0,1,0.5918367346938775,0.6212,0.33,0.3284,254,437,0.7069672131147542
15037,2012-09-23,4,1,9,17,0,0,0,1,0.5510204081632654,0.5303,0.35,0.2985,227,496,0.7397540983606558
15038,2012-09-23,4,1,9,18,0,0,0,1,0.5306122448979592,0.5152,0.37,0.194,135,405,0.5522540983606558
15039,2012-09-23,4,1,9,19,0,0,0,1,0.5102040816326531,0.5,0.42,0.1642,82,331,0.42213114754098363
15040,2012-09-23,4,1,9,20,0,0,0,1,0.5102040816326531,0.5,0.42,0.1642,60,192,0.257172131147541
15041,2012-09-23,4,1,9,21,0,0,0,2,0.5102040816326531,0.5,0.48,0.1045,51,145,0.19979508196721313
15042,2012-09-23,4,1,9,22,0,0,0,1,0.5102040816326531,0.5,0.48,0.0,40,98,0.14036885245901642
15043,2012-09-23,4,1,9,23,0,0,0,2,0.4897959183673469,0.4848,0.59,0.1045,30,70,0.1014344262295082
15044,2012-09-24,4,1,9,0,0,1,1,1,0.4489795918367347,0.4545,0.63,0.194,10,54,0.06454918032786885
15045,2012-09-24,4,1,9,1,0,1,1,1,0.4489795918367347,0.4545,0.67,0.1343,6,12,0.017418032786885244
15046,2012-09-24,4,1,9,2,0,1,1,2,0.4489795918367347,0.4545,0.63,0.1343,0,8,0.007172131147540984
15047,2012-09-24,4,1,9,3,0,1,1,1,0.4489795918367347,0.4545,0.63,0.1642,0,5,0.004098360655737705
15048,2012-09-24,4,1,9,4,0,1,1,1,0.42857142857142855,0.4394,0.67,0.1045,0,8,0.007172131147540984
15049,2012-09-24,4,1,9,5,0,1,1,1,0.4489795918367347,0.4545,0.63,0.0,2,35,0.036885245901639344
15050,2012-09-24,4,1,9,6,0,1,1,1,0.4489795918367347,0.4545,0.59,0.0,6,162,0.1711065573770492
15051,2012-09-24,4,1,9,7,0,1,1,1,0.4489795918367347,0.4545,0.67,0.1343,17,513,0.5420081967213115
15052,2012-09-24,4,1,9,8,0,1,1,1,0.4897959183673469,0.4848,0.55,0.194,31,719,0.7674180327868853
15053,2012-09-24,4,1,9,9,0,1,1,1,0.5102040816326531,0.5,0.52,0.194,42,286,0.33504098360655743
15054,2012-09-24,4,1,9,10,0,1,1,1,0.5306122448979592,0.5152,0.49,0.2239,52,146,0.20184426229508198
15055,2012-09-24,4,1,9,11,0,1,1,1,0.5510204081632654,0.5303,0.37,0.194,71,167,0.24282786885245905
15056,2012-09-24,4,1,9,12,0,1,1,1,0.5510204081632654,0.5303,0.35,0.2985,77,265,0.3493852459016394
15057,2012-09-24,4,1,9,13,0,1,1,1,0.5918367346938775,0.6212,0.31,0.2985,80,248,0.33504098360655743
15058,2012-09-24,4,1,9,14,0,1,1,1,0.5918367346938775,0.6061,0.28,0.0,77,226,0.30942622950819676
15059,2012-09-24,4,1,9,15,0,1,1,1,0.5918367346938775,0.6212,0.31,0.0,84,216,0.30635245901639346
15060,2012-09-24,4,1,9,16,0,1,1,1,0.5714285714285714,0.5455,0.3,0.2537,99,417,0.5276639344262295
15061,2012-09-24,4,1,9,17,0,1,1,1,0.5714285714285714,0.5455,0.3,0.0,89,809,0.9190573770491803
15062,2012-09-24,4,1,9,18,0,1,1,1,0.5306122448979592,0.5152,0.37,0.1642,95,758,0.8729508196721312
15063,2012-09-24,4,1,9,19,0,1,1,1,0.5102040816326531,0.5,0.39,0.1343,56,534,0.6034836065573771
15064,2012-09-24,4,1,9,20,0,1,1,1,0.5102040816326531,0.5,0.52,0.1045,52,380,0.44159836065573776
15065,2012-09-24,4,1,9,21,0,1,1,1,0.4897959183673469,0.4848,0.51,0.1343,26,230,0.2612704918032787
15066,2012-09-24,4,1,9,22,0,1,1,1,0.4897959183673469,0.4848,0.51,0.2239,18,154,0.1752049180327869
15067,2012-09-24,4,1,9,23,0,1,1,1,0.4489795918367347,0.4545,0.63,0.1343,11,83,0.09528688524590165
15068,2012-09-25,4,1,9,0,0,2,1,1,0.4489795918367347,0.4545,0.67,0.1642,8,56,0.06454918032786885
15069,2012-09-25,4,1,9,1,0,2,1,1,0.42857142857142855,0.4394,0.72,0.1343,2,11,0.012295081967213116
15070,2012-09-25,4,1,9,2,0,2,1,1,0.4081632653061224,0.4242,0.77,0.1343,5,9,0.013319672131147542
15071,2012-09-25,4,1,9,3,0,2,1,1,0.4081632653061224,0.4242,0.71,0.0896,2,3,0.004098360655737705
15072,2012-09-25,4,1,9,4,0,2,1,1,0.4081632653061224,0.4242,0.71,0.1343,2,7,0.00819672131147541
15073,2012-09-25,4,1,9,5,0,2,1,1,0.4081632653061224,0.4242,0.77,0.0896,1,46,0.04713114754098361
15074,2012-09-25,4,1,9,6,0,2,1,1,0.42857142857142855,0.4394,0.77,0.2239,5,189,0.19774590163934427
15075,2012-09-25,4,1,9,7,0,2,1,1,0.42857142857142855,0.4394,0.77,0.194,17,539,0.5686475409836066
15076,2012-09-25,4,1,9,8,0,2,1,1,0.4693877551020408,0.4697,0.67,0.194,41,764,0.8237704918032788
15077,2012-09-25,4,1,9,9,0,2,1,1,0.5306122448979592,0.5152,0.56,0.2537,28,381,0.4180327868852459
15078,2012-09-25,4,1,9,10,0,2,1,1,0.5510204081632654,0.5303,0.52,0.2985,45,125,0.17315573770491804
15079,2012-09-25,4,1,9,11,0,2,1,1,0.5918367346938775,0.6212,0.46,0.2985,63,155,0.2223360655737705
15080,2012-09-25,4,1,9,12,0,2,1,1,0.6122448979591837,0.6212,0.43,0.2836,69,233,0.30840163934426235
15081,2012-09-25,4,1,9,13,0,2,1,1,0.6326530612244898,0.6212,0.47,0.2537,48,257,0.3114754098360656
15082,2012-09-25,4,1,9,14,0,2,1,1,0.653061224489796,0.6212,0.39,0.3284,80,213,0.2991803278688525
15083,2012-09-25,4,1,9,15,0,2,1,1,0.653061224489796,0.6212,0.36,0.3284,56,247,0.30942622950819676
15084,2012-09-25,4,1,9,16,0,2,1,1,0.653061224489796,0.6212,0.39,0.2985,59,436,0.5061475409836066
15085,2012-09-25,4,1,9,17,0,2,1,1,0.653061224489796,0.6212,0.39,0.2836,107,860,0.9897540983606558
15086,2012-09-25,4,1,9,18,0,2,1,1,0.6326530612244898,0.6212,0.41,0.2239,64,758,0.841188524590164
15087,2012-09-25,4,1,9,19,0,2,1,1,0.6122448979591837,0.6212,0.5,0.2537,49,490,0.5512295081967213
15088,2012-09-25,4,1,9,20,0,2,1,1,0.5918367346938775,0.6212,0.56,0.2985,37,388,0.43442622950819676
15089,2012-09-25,4,1,9,21,0,2,1,1,0.5918367346938775,0.6212,0.56,0.2985,34,263,0.30327868852459017
15090,2012-09-25,4,1,9,22,0,2,1,1,0.5918367346938775,0.6212,0.56,0.2836,14,174,0.19159836065573774
15091,2012-09-25,4,1,9,23,0,2,1,1,0.5918367346938775,0.6212,0.56,0.3284,9,89,0.09938524590163934
15092,2012-09-26,4,1,9,0,0,3,1,1,0.5714285714285714,0.5455,0.64,0.2985,6,34,0.039959016393442626
15093,2012-09-26,4,1,9,1,0,3,1,1,0.5714285714285714,0.5455,0.64,0.3284,10,19,0.028688524590163935
15094,2012-09-26,4,1,9,2,0,3,1,2,0.5714285714285714,0.5455,0.64,0.2836,2,15,0.01639344262295082
15095,2012-09-26,4,1,9,3,0,3,1,2,0.5714285714285714,0.5455,0.64,0.2836,4,6,0.009221311475409838
15096,2012-09-26,4,1,9,4,0,3,1,1,0.5510204081632654,0.5303,0.73,0.2537,2,12,0.013319672131147542
15097,2012-09-26,4,1,9,5,0,3,1,1,0.5510204081632654,0.5303,0.73,0.2239,1,35,0.035860655737704916
15098,2012-09-26,4,1,9,6,0,3,1,1,0.5306122448979592,0.5152,0.73,0.194,3,179,0.18545081967213117
15099,2012-09-26,4,1,9,7,0,3,1,1,0.5306122448979592,0.5152,0.77,0.1343,9,523,0.5440573770491803
15100,2012-09-26,4,1,9,8,0,3,1,1,0.5510204081632654,0.5303,0.73,0.2985,30,808,0.8575819672131149
15101,2012-09-26,4,1,9,9,0,3,1,1,0.5918367346938775,0.6061,0.64,0.194,27,307,0.34118852459016397
15102,2012-09-26,4,1,9,10,0,3,1,1,0.5918367346938775,0.5909,0.73,0.2836,29,156,0.18852459016393444
15103,2012-09-26,4,1,9,11,0,3,1,1,0.6326530612244898,0.6212,0.61,0.2537,46,181,0.23155737704918036
15104,2012-09-26,4,1,9,12,0,3,1,1,0.6734693877551021,0.6364,0.61,0.2239,56,260,0.3227459016393443
15105,2012-09-26,4,1,9,13,0,3,1,1,0.6938775510204082,0.6515,0.58,0.2239,67,273,0.3473360655737705
15106,2012-09-26,4,1,9,14,0,3,1,1,0.7346938775510204,0.6667,0.48,0.2836,60,217,0.2827868852459017
15107,2012-09-26,4,1,9,15,0,3,1,1,0.7346938775510204,0.6667,0.48,0.2985,69,231,0.30635245901639346
15108,2012-09-26,4,1,9,16,0,3,1,1,0.7346938775510204,0.6667,0.45,0.2836,71,397,0.4784836065573771
15109,2012-09-26,4,1,9,17,0,3,1,1,0.7346938775510204,0.6667,0.48,0.2985,77,876,0.9754098360655739
15110,2012-09-26,4,1,9,18,0,3,1,1,0.7346938775510204,0.6667,0.48,0.2239,69,815,0.9047131147540984
15111,2012-09-26,4,1,9,19,0,3,1,1,0.6938775510204082,0.6515,0.54,0.1642,38,589,0.6413934426229508
15112,2012-09-26,4,1,9,20,0,3,1,1,0.653061224489796,0.6212,0.69,0.194,45,389,0.4436475409836066
15113,2012-09-26,4,1,9,21,0,3,1,1,0.653061224489796,0.6212,0.65,0.194,32,328,0.36782786885245905
15114,2012-09-26,4,1,9,22,0,3,1,3,0.6122448979591837,0.6061,0.69,0.194,21,194,0.21926229508196723
15115,2012-09-26,4,1,9,23,0,3,1,2,0.5918367346938775,0.5758,0.78,0.2537,13,102,0.1168032786885246
15116,2012-09-27,4,1,9,0,0,4,1,1,0.5918367346938775,0.5758,0.78,0.0896,5,60,0.06557377049180328
15117,2012-09-27,4,1,9,1,0,4,1,1,0.5918367346938775,0.5758,0.78,0.0896,5,16,0.020491803278688523
15118,2012-09-27,4,1,9,2,0,4,1,1,0.5918367346938775,0.5758,0.78,0.0896,3,13,0.015368852459016395
15119,2012-09-27,4,1,9,3,0,4,1,1,0.5918367346938775,0.5758,0.78,0.0,0,7,0.006147540983606557
15120,2012-09-27,4,1,9,4,0,4,1,1,0.5510204081632654,0.5303,0.94,0.1343,2,6,0.007172131147540984
15121,2012-09-27,4,1,9,5,0,4,1,1,0.5714285714285714,0.5455,0.83,0.0,2,64,0.06659836065573771
15122,2012-09-27,4,1,9,6,0,4,1,1,0.5510204081632654,0.5303,0.88,0.0896,5,164,0.17213114754098363
15123,2012-09-27,4,1,9,7,0,4,1,1,0.5918367346938775,0.5758,0.78,0.0,12,546,0.5706967213114754
15124,2012-09-27,4,1,9,8,0,4,1,1,0.6122448979591837,0.6061,0.71,0.0896,20,774,0.8125
15125,2012-09-27,4,1,9,9,0,4,1,1,0.653061224489796,0.6212,0.65,0.0,30,305,0.3422131147540984
15126,2012-09-27,4,1,9,10,0,4,1,2,0.6938775510204082,0.6515,0.51,0.2836,40,168,0.21209016393442626
15127,2012-09-27,4,1,9,11,0,4,1,2,0.7142857142857143,0.6667,0.51,0.1642,67,227,0.3002049180327869
15128,2012-09-27,4,1,9,12,0,4,1,2,0.7346938775510204,0.6667,0.48,0.1343,63,272,0.3422131147540984
15129,2012-09-27,4,1,9,13,0,4,1,2,0.7346938775510204,0.6667,0.48,0.0,61,265,0.33299180327868855
15130,2012-09-27,4,1,9,14,0,4,1,2,0.7551020408163265,0.6818,0.45,0.0896,44,214,0.26331967213114754
15131,2012-09-27,4,1,9,15,0,4,1,2,0.7551020408163265,0.6818,0.45,0.0,41,255,0.30225409836065575
15132,2012-09-27,4,1,9,16,0,4,1,2,0.7142857142857143,0.6667,0.58,0.3284,73,399,0.4825819672131148
15133,2012-09-27,4,1,9,17,0,4,1,2,0.653061224489796,0.6212,0.69,0.2985,87,818,0.9262295081967213
15134,2012-09-27,4,1,9,18,0,4,1,2,0.653061224489796,0.6212,0.69,0.2239,77,822,0.9200819672131149
15135,2012-09-27,4,1,9,19,0,4,1,1,0.653061224489796,0.6212,0.65,0.1343,48,511,0.5717213114754098
15136,2012-09-27,4,1,9,20,0,4,1,2,0.6326530612244898,0.6061,0.69,0.2239,45,412,0.4672131147540984
15137,2012-09-27,4,1,9,21,0,4,1,3,0.6122448979591837,0.5758,0.83,0.2985,18,235,0.2581967213114754
15138,2012-09-27,4,1,9,22,0,4,1,3,0.6122448979591837,0.5758,0.83,0.2985,2,45,0.04713114754098361
15139,2012-09-27,4,1,9,23,0,4,1,3,0.6122448979591837,0.5758,0.83,0.1642,1,44,0.045081967213114756
15140,2012-09-28,4,1,9,0,0,5,1,3,0.5918367346938775,0.5455,0.88,0.1642,2,15,0.01639344262295082
15141,2012-09-28,4,1,9,1,0,5,1,3,0.5918367346938775,0.5455,0.88,0.0,0,13,0.012295081967213116
15142,2012-09-28,4,1,9,2,0,5,1,3,0.5918367346938775,0.5455,0.88,0.2985,1,9,0.009221311475409838
15143,2012-09-28,4,1,9,3,0,5,1,2,0.5918367346938775,0.5606,0.83,0.1343,0,7,0.006147540983606557
15144,2012-09-28,4,1,9,4,0,5,1,3,0.5510204081632654,0.5303,0.88,0.1045,2,10,0.011270491803278689
15145,2012-09-28,4,1,9,5,0,5,1,1,0.5510204081632654,0.5303,0.88,0.0,1,37,0.03790983606557377
15146,2012-09-28,4,1,9,6,0,5,1,2,0.5510204081632654,0.5303,0.94,0.0896,2,136,0.14036885245901642
15147,2012-09-28,4,1,9,7,0,5,1,2,0.5510204081632654,0.5303,0.94,0.0,10,384,0.40266393442622955
15148,2012-09-28,4,1,9,8,0,5,1,1,0.5918367346938775,0.5606,0.83,0.0896,31,674,0.7213114754098361
15149,2012-09-28,4,1,9,9,0,5,1,2,0.6122448979591837,0.5758,0.83,0.1045,27,399,0.4354508196721312
15150,2012-09-28,4,1,9,10,0,5,1,2,0.6326530612244898,0.5909,0.78,0.1343,51,194,0.25
15151,2012-09-28,4,1,9,11,0,5,1,2,0.653061224489796,0.6212,0.69,0.0,109,252,0.36885245901639346
15152,2012-09-28,4,1,9,12,0,5,1,2,0.6938775510204082,0.6515,0.54,0.2537,94,286,0.3883196721311476
15153,2012-09-28,4,1,9,13,0,5,1,2,0.6938775510204082,0.6515,0.51,0.2537,106,304,0.41905737704918034
15154,2012-09-28,4,1,9,14,0,5,1,2,0.6938775510204082,0.6515,0.54,0.2537,105,294,0.4077868852459017
15155,2012-09-28,4,1,9,15,0,5,1,2,0.6734693877551021,0.6364,0.54,0.2836,104,288,0.40061475409836067
15156,2012-09-28,4,1,9,16,0,5,1,2,0.653061224489796,0.6212,0.5,0.2239,83,419,0.5133196721311476
15157,2012-09-28,4,1,9,17,0,5,1,2,0.653061224489796,0.6212,0.54,0.2985,101,707,0.826844262295082
15158,2012-09-28,4,1,9,18,0,5,1,2,0.6326530612244898,0.6212,0.5,0.2239,58,609,0.6823770491803279
15159,2012-09-28,4,1,9,19,0,5,1,3,0.6122448979591837,0.6212,0.5,0.2537,38,470,0.5194672131147542
15160,2012-09-28,4,1,9,20,0,5,1,3,0.5918367346938775,0.6212,0.53,0.1642,32,304,0.3432377049180328
15161,2012-09-28,4,1,9,21,0,5,1,3,0.5918367346938775,0.6212,0.53,0.194,32,205,0.2418032786885246
15162,2012-09-28,4,1,9,22,0,5,1,2,0.5714285714285714,0.5455,0.53,0.2239,30,190,0.22438524590163936
15163,2012-09-28,4,1,9,23,0,5,1,2,0.5510204081632654,0.5303,0.56,0.194,26,164,0.1936475409836066
15164,2012-09-29,4,1,9,0,0,6,0,1,0.5306122448979592,0.5152,0.6,0.2239,15,134,0.1516393442622951
15165,2012-09-29,4,1,9,1,0,6,0,1,0.5306122448979592,0.5152,0.6,0.2239,12,89,0.10245901639344263
